SEMANA;Fecha Envio;PROVEEDOR;Origen;TIENDA;Division;BULTOS;UNIDADES
14;2/4/2026;EXTERNO;BODEGA DANILOS;SAN MARCOS OCOTEPEQUE, LA VITR;DEPORTIVA;0.50;3
14;2/4/2026;EXTERNO;BODEGA DANILOS;SAN MARCOS OCOTEPEQUE, LA VITR;DS HOGAR;3.00;211
14;2/4/2026;EXTERNO;BODEGA DANILOS;SAN MARCOS OCOTEPEQUE, LA VITR;DS INTERIOR;1.00;50
14;2/4/2026;EXTERNO;BODEGA DANILOS;SAN MARCOS OCOTEPEQUE, LA VITR;DS ROPA;5.00;322
14;2/4/2026;EXTERNO;BODEGA DANILOS;SAN MARCOS OCOTEPEQUE, LA VITR;HOGAR;19.50;349
14;2/4/2026;EXTERNO;BODEGA DANILOS;SAN MARCOS OCOTEPEQUE, LA VITR;INTERIOR DETALLE;1.00;12
14;2/4/2026;EXTERNO;BODEGA DANILOS;SAN MARCOS OCOTEPEQUE, LA VITR;PASEO;6.00;6
14;2/4/2026;EXTERNO;BODEGA DANILOS;SAN MARCOS OCOTEPEQUE, LA VITR;ROPA;1.00;46
14;2/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;ACCESORIOS;6.75;1,062
14;2/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;BEBE;1.75;171
14;2/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;BELLEZA;7.25;567
14;2/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;CALZADO;5.00;90
14;2/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;CALZADO PLASTICO;2.00;132
14;2/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;CUIDADO PERSONAL;39.50;1,032
14;2/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;DEPORTIVA;3.50;24
14;2/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;ESCOLAR;0.75;18
14;2/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;HOGAR;37.00;982
14;2/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;INTERIOR DETALLE;6.50;1,850
14;2/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;PACER;2.00;312
14;2/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;PASEO;28.00;30
14;2/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;PROMOCION-PRODUCCION;1.50;65
14;2/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;ROPA;7.50;769
14;2/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;SUPERMERCADO;1.00;120
14;2/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;VERANO;5.00;43
14;2/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;ACCESORIOS;2.75;609
14;2/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;BEBE;2.00;5
14;2/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;BELLEZA;4.75;592
14;2/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;CALZADO;4.00;84
14;2/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;CALZADO PLASTICO;2.00;108
14;2/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;CELEBRACIONES;0.25;12
14;2/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;CUIDADO PERSONAL;31.00;401
14;2/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;HOGAR;18.00;406
14;2/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;INTERIOR DETALLE;2.00;660
14;2/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;PACER;1.00;150
14;2/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;PASEO;15.00;15
14;2/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;ROPA;2.00;186
14;2/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;TECNOLOGIA;0.25;3
14;2/4/2026;EXTERNO;MEGABODEGA AEC;COMAYAGUA-AEC;VERANO;3.00;15
14;2/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;ACCESORIOS;3.50;121
14;2/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;BEBE;1.50;105
14;2/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;BELLEZA;3.00;147
14;2/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;CALZADO;4.00;72
14;2/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;CALZADO PLASTICO;2.00;90
14;2/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;CUIDADO PERSONAL;38.50;540
14;2/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;DEPORTIVA;2.00;12
14;2/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;ESCOLAR;0.50;6
14;2/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;HOGAR;11.00;276
14;2/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;INTERIOR DETALLE;1.50;540
14;2/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;PACER;3.00;406
14;2/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;PASEO;12.00;13
14;2/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;ROPA;2.50;210
14;2/4/2026;EXTERNO;MEGABODEGA AEC;LA PAZ-AEC;VERANO;5.00;28
14;2/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;ACCESORIOS;2.00;150
14;2/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;BEBE;4.00;11
14;2/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;BELLEZA;2.00;22
14;2/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;CALZADO;5.00;96
14;2/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;CALZADO PLASTICO;2.00;103
14;2/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;CUIDADO PERSONAL;31.00;910
14;2/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;HOGAR;12.00;482
14;2/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;INTERIOR DETALLE;4.00;795
14;2/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;PASEO;2.00;2
14;2/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;ROPA;2.00;209
14;2/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;SUPERMERCADO;5.00;312
14;2/4/2026;EXTERNO;MEGABODEGA AEC;MARCALA-AEC;VERANO;9.00;47
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SANTA ROSA-AEC;CALZADO;1.00;19
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SANTA ROSA-AEC;CALZADO PLASTICO;6.00;636
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SANTA ROSA-AEC;ESCOLAR;0.50;12
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SANTA ROSA-AEC;HOGAR;5.00;179
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SANTA ROSA-AEC;INTERIOR DETALLE;2.00;752
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SANTA ROSA-AEC;JUGUETERIA;1.00;12
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SANTA ROSA-AEC;ROPA;2.50;222
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;ACCESORIOS;2.50;126
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;BEBE;1.00;4
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;BELLEZA;2.50;64
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;CALZADO;9.00;162
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;CALZADO PLASTICO;1.00;48
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;CUIDADO PERSONAL;12.00;346
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;HOGAR;7.00;514
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;INTERIOR DETALLE;3.00;624
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;PACER;1.00;141
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;PASEO;5.00;5
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;ROPA;3.00;306
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;SUPERMERCADO;3.00;168
14;2/4/2026;EXTERNO;MEGABODEGA AEC;SIGUATEPEQUE-AEC;VERANO;3.00;18
14;2/4/2026;INTERNO;BODEGA DANILOS;LA VITRINA-EL PARAISO;CALZADO;1.00;30
14;2/4/2026;INTERNO;BODEGA DANILOS;LA VITRINA-EL PARAISO;DS HOGAR;14.00;502
14;2/4/2026;INTERNO;BODEGA DANILOS;LA VITRINA-EL PARAISO;INTERIOR DETALLE;1.00;390
14;2/4/2026;INTERNO;BODEGA DANILOS;SANTA RITA, COPAN -DS;ACCESORIOS;1.25;105
14;2/4/2026;INTERNO;BODEGA DANILOS;SANTA RITA, COPAN -DS;BELLEZA;3.25;259
14;2/4/2026;INTERNO;BODEGA DANILOS;SANTA RITA, COPAN -DS;CALZADO;0.50;18
14;2/4/2026;INTERNO;BODEGA DANILOS;SANTA RITA, COPAN -DS;CALZADO PLASTICO;1.00;36
14;2/4/2026;INTERNO;BODEGA DANILOS;SANTA RITA, COPAN -DS;CUIDADO PERSONAL;27.00;483
14;2/4/2026;INTERNO;BODEGA DANILOS;SANTA RITA, COPAN -DS;DS INTERIOR;1.00;50
14;2/4/2026;INTERNO;BODEGA DANILOS;SANTA RITA, COPAN -DS;DS ROPA;3.00;236
14;2/4/2026;INTERNO;BODEGA DANILOS;SANTA RITA, COPAN -DS;ESCOLAR;0.75;13
14;2/4/2026;INTERNO;BODEGA DANILOS;SANTA RITA, COPAN -DS;HOGAR;13.00;147
14;2/4/2026;INTERNO;BODEGA DANILOS;SANTA RITA, COPAN -DS;INTERIOR DETALLE;1.00;18
14;2/4/2026;INTERNO;BODEGA DANILOS;SANTA RITA, COPAN -DS;PASEO;6.00;6
14;2/4/2026;INTERNO;BODEGA DANILOS;SANTA RITA, COPAN -DS;PROMOCION-PRODUCCION;1.00;48
14;2/4/2026;INTERNO;BODEGA DANILOS;SANTA RITA, COPAN -DS;ROPA;1.00;41
14;2/4/2026;INTERNO;BODEGA DANILOS;SANTA RITA, COPAN -DS;TECNOLOGIA;0.25;3
14;2/4/2026;INTERNO;BODEGA DANILOS;SANTA RITA, COPAN -DS;VERANO;1.00;6
14;2/4/2026;INTERNO;BODEGA DANILOS;YORO-DS;ESCOLAR;1.00;117
14;2/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;ACCESORIOS;2.00;66
14;2/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;BELLEZA;7.00;426
14;2/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;CUIDADO PERSONAL;19.00;279
14;2/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;DEPORTIVA;1.00;6
14;2/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;HOGAR;1.00;4
14;2/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;SUPERMERCADO;3.00;168
14;2/4/2026;INTERNO;MEGABODEGA AEC;COMAYAGUELA-AEC;VERANO;1.00;6
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;ACCESORIOS;4.50;210
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;BEBE;2.50;150
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;BELLEZA;7.00;579
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;CALZADO;6.00;108
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;CALZADO PLASTICO;3.00;102
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;CUIDADO PERSONAL;33.50;911
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;DEPORTIVA;2.00;12
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;HOGAR;14.00;446
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;INTERIOR DETALLE;6.50;1,889
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;PACER;1.00;155
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;PASEO;7.00;8
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;ROPA;4.00;408
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;SUPERMERCADO;1.00;120
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #1-AEC;VERANO;6.00;31
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;ACCESORIOS;6.00;362
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;BEBE;3.00;120
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;BELLEZA;2.50;131
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;CALZADO;9.50;168
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;CALZADO PLASTICO;1.50;108
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;CUIDADO PERSONAL;6.50;113
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;ESCOLAR;0.50;12
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;HOGAR;13.00;463
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;INTERIOR DETALLE;2.50;724
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;PACER;1.00;157
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;PASEO;10.00;10
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;ROPA;3.00;264
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;SUPERMERCADO;1.00;120
14;2/4/2026;INTERNO;MEGABODEGA AEC;DANLI #2-AEC;VERANO;1.00;6
14;2/4/2026;INTERNO;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;ACCESORIOS;3.83;447
14;2/4/2026;INTERNO;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;BEBE;0.33;24
14;2/4/2026;INTERNO;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;BELLEZA;3.83;452
14;2/4/2026;INTERNO;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;CALZADO PLASTICO;3.00;252
14;2/4/2026;INTERNO;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;CUIDADO PERSONAL;40.00;660
14;2/4/2026;INTERNO;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;ESCOLAR;0.50;12
14;2/4/2026;INTERNO;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;HOGAR;20.00;418
14;2/4/2026;INTERNO;MEGABODEGA AEC;DE TODO PARA TODOS-AEC;INTERIOR DETALLE;2.50;515
14;2/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;ACCESORIOS;1.00;111
14;2/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;BEBE;3.00;9
14;2/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;BELLEZA;1.00;15
14;2/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;CALZADO;3.00;72
14;2/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;CUIDADO PERSONAL;12.00;310
14;2/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;HOGAR;11.00;444
14;2/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;INTERIOR DETALLE;2.00;648
14;2/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;PASEO;6.00;6
14;2/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;ROPA;2.00;210
14;2/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;SUPERMERCADO;6.00;240
14;2/4/2026;INTERNO;MEGABODEGA AEC;EL PARAISO-AEC;VERANO;5.00;28
14;2/4/2026;INTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;ACCESORIOS;0.50;886
14;2/4/2026;INTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;BELLEZA;3.00;132
14;2/4/2026;INTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;CALZADO;2.00;37
14;2/4/2026;INTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;CUIDADO PERSONAL;35.50;561
14;2/4/2026;INTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;DEPORTIVA;0.50;12
14;2/4/2026;INTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;HOGAR;1.00;8
14;2/4/2026;INTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;INTERIOR DETALLE;2.50;1,280
14;2/4/2026;INTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;PACER;1.00;144
14;2/4/2026;INTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;ROPA;1.00;150
14;2/4/2026;INTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;SUPERMERCADO;5.00;312
14;2/4/2026;INTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;VERANO;3.00;14
14;2/4/2026;INTERNO;MEGABODEGA AEC;PROGRESO #1-AEC;ACCESORIOS;3.50;390
14;2/4/2026;INTERNO;MEGABODEGA AEC;PROGRESO #1-AEC;BELLEZA;4.50;965
14;2/4/2026;INTERNO;MEGABODEGA AEC;PROGRESO #1-AEC;CUIDADO PERSONAL;3.00;35
14;2/4/2026;INTERNO;MEGABODEGA AEC;PROGRESO #1-AEC;DEPORTIVA;1.00;18
14;2/4/2026;INTERNO;MEGABODEGA AEC;PROGRESO #1-AEC;INTERIOR DETALLE;2.00;18
14;2/4/2026;INTERNO;MEGABODEGA AEC;PROGRESO #1-AEC;PACER;1.00;215
14;2/4/2026;INTERNO;MEGABODEGA AEC;PROGRESO #1-AEC;ROPA;1.00;144
14;2/4/2026;INTERNO;MEGABODEGA AEC;PROGRESO #1-AEC;SUPERMERCADO;3.00;264
14;2/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;ACCESORIOS;3.00;91
14;2/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;BELLEZA;2.50;185
14;2/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;CALZADO;1.00;18
14;2/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;CALZADO PLASTICO;2.00;114
14;2/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;CUIDADO PERSONAL;23.50;445
14;2/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;DEPORTIVA;1.50;9
14;2/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;ESCOLAR;0.50;6
14;2/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;GOLOSINAS;1.00;144
14;2/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;HOGAR;8.50;305
14;2/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;INTERIOR DETALLE;6.00;1,779
14;2/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;PASEO;4.00;4
14;2/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;ROPA;2.50;192
14;2/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;SUPERMERCADO;2.00;48
14;2/4/2026;INTERNO;MEGABODEGA AEC;TEGUCIGALPA-AEC;VERANO;2.00;10
14;2/4/2026;INTERNO;MEGABODEGA AEC;TELA-AEC;ACCESORIOS;2.33;156
14;2/4/2026;INTERNO;MEGABODEGA AEC;TELA-AEC;BEBE;2.33;29
14;2/4/2026;INTERNO;MEGABODEGA AEC;TELA-AEC;BELLEZA;6.83;402
14;2/4/2026;INTERNO;MEGABODEGA AEC;TELA-AEC;CALZADO;3.00;60
14;2/4/2026;INTERNO;MEGABODEGA AEC;TELA-AEC;CALZADO PLASTICO;1.00;114
14;2/4/2026;INTERNO;MEGABODEGA AEC;TELA-AEC;CUIDADO PERSONAL;48.50;804
14;2/4/2026;INTERNO;MEGABODEGA AEC;TELA-AEC;DEPORTIVA;3.00;15
14;2/4/2026;INTERNO;MEGABODEGA AEC;TELA-AEC;HOGAR;13.00;344
14;2/4/2026;INTERNO;MEGABODEGA AEC;TELA-AEC;INTERIOR DETALLE;5.00;1,196
14;2/4/2026;INTERNO;MEGABODEGA AEC;TELA-AEC;PASEO;10.00;14
14;2/4/2026;INTERNO;MEGABODEGA AEC;TELA-AEC;PROMOCION-PRODUCCION;1.00;48
14;2/4/2026;INTERNO;MEGABODEGA AEC;TELA-AEC;ROPA;3.00;321
14;2/4/2026;INTERNO;MEGABODEGA AEC;TELA-AEC;SUPERMERCADO;2.00;144
14;2/4/2026;INTERNO;MEGABODEGA AEC;TELA-AEC;VERANO;3.00;14
15;6/4/2026;EXTERNO;BODEGA DANILOS;GRACIAS, LEMPIRA-DS;CUIDADO PERSONAL;6.00;73
15;6/4/2026;EXTERNO;BODEGA DANILOS;GRACIAS, LEMPIRA-DS;DS HOGAR;6.00;204
15;6/4/2026;EXTERNO;BODEGA DANILOS;GRACIAS, LEMPIRA-DS;HOGAR;14.00;136
15;6/4/2026;EXTERNO;BODEGA DANILOS;GRACIAS, LEMPIRA-DS;INTERIOR DETALLE;2.00;348
15;6/4/2026;EXTERNO;BODEGA DANILOS;GRACIAS, LEMPIRA-DS;PASEO;2.00;2
15;6/4/2026;EXTERNO;BODEGA DANILOS;GRACIAS, LEMPIRA-DS;PROMOCION-PRODUCCION;1.00;24
15;6/4/2026;EXTERNO;BODEGA DANILOS;GRACIAS, LEMPIRA-DS;ROPA;2.00;134
15;6/4/2026;EXTERNO;BODEGA DANILOS;GRACIAS, LEMPIRA-DS;VERANO;5.00;30
15;6/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;ACCESORIOS;2.00;228
15;6/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;BEBE;0.50;6
15;6/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;BELLEZA;1.00;32
15;6/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;CALZADO;1.00;18
15;6/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;CELEBRACIONES;1.00;300
15;6/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;CUIDADO PERSONAL;9.00;118
15;6/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;HOGAR;5.50;329
15;6/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;JUGUETERIA;1.00;62
15;6/4/2026;EXTERNO;MEGABODEGA AEC;AEC-CUCUYAGUA;PASEO;5.00;5
15;6/4/2026;EXTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;ACCESORIOS;5.33;587
15;6/4/2026;EXTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;BEBE;3.83;290
15;6/4/2026;EXTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;BELLEZA;9.00;385
15;6/4/2026;EXTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;CALZADO;13.50;258
15;6/4/2026;EXTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;CALZADO PLASTICO;2.50;306
15;6/4/2026;EXTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;CUIDADO PERSONAL;37.00;857
15;6/4/2026;EXTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;DEPORTIVA;4.50;28
15;6/4/2026;EXTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;ESCOLAR;0.83;24
15;6/4/2026;EXTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;HOGAR;28.00;837
15;6/4/2026;EXTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;INTERIOR DETALLE;4.83;702
15;6/4/2026;EXTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;JUGUETERIA;1.00;52
15;6/4/2026;EXTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;PACER;2.00;429
15;6/4/2026;EXTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;PASEO;29.00;33
15;6/4/2026;EXTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;PROMOCION-PRODUCCION;2.00;144
15;6/4/2026;EXTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;ROPA;5.33;673
15;6/4/2026;EXTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;SUPERMERCADO;1.00;24
15;6/4/2026;EXTERNO;MEGABODEGA AEC;ENTRADA DE COPAN-AEC;VERANO;0.33;18
15;6/4/2026;EXTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;ACCESORIOS;5.83;1,391
15;6/4/2026;EXTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;BEBE;4.50;211
15;6/4/2026;EXTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;BELLEZA;4.83;936
15;6/4/2026;EXTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;CALZADO;11.00;192
15;6/4/2026;EXTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;CALZADO PLASTICO;2.00;132
15;6/4/2026;EXTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;CELEBRACIONES;1.33;336
15;6/4/2026;EXTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;CUIDADO PERSONAL;65.00;1,315
15;6/4/2026;EXTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;DEPORTIVA;2.50;24
15;6/4/2026;EXTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;HOGAR;35.00;744
15;6/4/2026;EXTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;INTERIOR DETALLE;8.50;3,149
15;6/4/2026;EXTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;PACER;1.00;217
15;6/4/2026;EXTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;PASEO;7.00;11
15;6/4/2026;EXTERNO;MEGABODEGA AEC;GRACIAS  #1-AEC;PROMOCION-PRODUCCION;1.50;72
