SEMANA;Date;TIENDA;Division;UNIDADES
17;20/4/2026 00:00;LA VITRINA-SABA;CELEBRACIONES;2
17;20/4/2026 00:00;LA VITRINA-SABA;CUIDADO PERSONAL;45
17;20/4/2026 00:00;LA VITRINA-SABA;DEPORTIVA;5
17;20/4/2026 00:00;LA VITRINA-SABA;DS HOGAR;32
17;20/4/2026 00:00;LA VITRINA-SABA;DS JUGUETERIA;2
17;20/4/2026 00:00;LA VITRINA-SABA;DS ROPA;147
17;20/4/2026 00:00;LA VITRINA-SABA;ESCOLAR;16
17;20/4/2026 00:00;LA VITRINA-SABA;GOLOSINAS;6
17;20/4/2026 00:00;LA VITRINA-SABA;HOGAR;1
17;20/4/2026 00:00;LA VITRINA-SABA;INTERIOR DETALLE;52
17;20/4/2026 00:00;LA VITRINA-SABA;JUGUETERIA;18
17;20/4/2026 00:00;LA VITRINA-SABA;PROMOCION-PRODUCCION;2
17;20/4/2026 00:00;LA VITRINA-SABA;ROPA;1
17;20/4/2026 00:00;LA VITRINA-SABA;SUPERMERCADO;15
17;20/4/2026 00:00;LA VITRINA-SABA;TECNOLOGIA;2
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;ACCESORIOS;36
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;BEBE;8
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;BELLEZA;84
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;CALZADO;7
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;CALZADO PLASTICO;21
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;CELEBRACIONES;12
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;CUIDADO PERSONAL;155
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;DEPORTIVA;11
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;DS HOGAR;49
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;DS INTERIOR;39
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;DS ROPA;138
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;ESCOLAR;3
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;GOLOSINAS;10
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;HOGAR;105
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;INTERIOR DETALLE;129
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;JUGUETERIA;6
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;PASEO;1
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;PROMOCION-PRODUCCION;8
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;ROPA;32
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;SUPERMERCADO;15
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;TECNOLOGIA;8
17;20/4/2026 00:00;LA VITRINA-SAN ESTEBAN;VERANO;1
17;20/4/2026 00:00;LA VITRINA-TALANGA ;ACCESORIOS;75
17;20/4/2026 00:00;LA VITRINA-TALANGA ;BEBE;10
17;20/4/2026 00:00;LA VITRINA-TALANGA ;BELLEZA;77
17;20/4/2026 00:00;LA VITRINA-TALANGA ;CALZADO;15
17;20/4/2026 00:00;LA VITRINA-TALANGA ;CALZADO PLASTICO;19
17;20/4/2026 00:00;LA VITRINA-TALANGA ;CELEBRACIONES;1
17;20/4/2026 00:00;LA VITRINA-TALANGA ;CUIDADO PERSONAL;101
17;20/4/2026 00:00;LA VITRINA-TALANGA ;DAÑADO EN PROMOCION;1
17;20/4/2026 00:00;LA VITRINA-TALANGA ;DEPORTIVA;4
17;20/4/2026 00:00;LA VITRINA-TALANGA ;DS HOGAR;21
17;20/4/2026 00:00;LA VITRINA-TALANGA ;DS INTERIOR;3
17;20/4/2026 00:00;LA VITRINA-TALANGA ;DS ROPA;59
17;20/4/2026 00:00;LA VITRINA-TALANGA ;ESCOLAR;7
17;20/4/2026 00:00;LA VITRINA-TALANGA ;GOLOSINAS;16
17;20/4/2026 00:00;LA VITRINA-TALANGA ;HOGAR;38
17;20/4/2026 00:00;LA VITRINA-TALANGA ;INTERIOR DETALLE;103
17;20/4/2026 00:00;LA VITRINA-TALANGA ;JUGUETERIA;1
17;20/4/2026 00:00;LA VITRINA-TALANGA ;PROMOCION-PRODUCCION;1
17;20/4/2026 00:00;LA VITRINA-TALANGA ;ROPA;17
17;20/4/2026 00:00;LA VITRINA-TALANGA ;SUPERMERCADO;5
17;20/4/2026 00:00;LA VITRINA-TALANGA ;TECNOLOGIA;3
17;20/4/2026 00:00;LA VITRINA-TRINIDAD;ACCESORIOS;43
17;20/4/2026 00:00;LA VITRINA-TRINIDAD;BEBE;1
17;20/4/2026 00:00;LA VITRINA-TRINIDAD;BELLEZA;61
17;20/4/2026 00:00;LA VITRINA-TRINIDAD;CALZADO;1
17;20/4/2026 00:00;LA VITRINA-TRINIDAD;CALZADO PLASTICO;8
17;20/4/2026 00:00;LA VITRINA-TRINIDAD;CELEBRACIONES;5
17;20/4/2026 00:00;LA VITRINA-TRINIDAD;CUIDADO PERSONAL;110
17;20/4/2026 00:00;LA VITRINA-TRINIDAD;DEPORTIVA;6
17;20/4/2026 00:00;LA VITRINA-TRINIDAD;DS HOGAR;15
17;20/4/2026 00:00;LA VITRINA-TRINIDAD;DS ROPA;13
17;20/4/2026 00:00;LA VITRINA-TRINIDAD;ESCOLAR;9
17;20/4/2026 00:00;LA VITRINA-TRINIDAD;HOGAR;69
17;20/4/2026 00:00;LA VITRINA-TRINIDAD;INTERIOR DETALLE;109
17;20/4/2026 00:00;LA VITRINA-TRINIDAD;JUGUETERIA;3
17;20/4/2026 00:00;LA VITRINA-TRINIDAD;PROMOCION-PRODUCCION;3
17;20/4/2026 00:00;LA VITRINA-TRINIDAD;ROPA;17
17;20/4/2026 00:00;LA VITRINA-TRINIDAD;TECNOLOGIA;3
17;20/4/2026 00:00;LAS VEGAS-AEC;ACCESORIOS;86
17;20/4/2026 00:00;LAS VEGAS-AEC;BEBE;8
17;20/4/2026 00:00;LAS VEGAS-AEC;BELLEZA;128
17;20/4/2026 00:00;LAS VEGAS-AEC;CALZADO;22
17;20/4/2026 00:00;LAS VEGAS-AEC;CALZADO PLASTICO;19
17;20/4/2026 00:00;LAS VEGAS-AEC;CELEBRACIONES;11
17;20/4/2026 00:00;LAS VEGAS-AEC;CUIDADO PERSONAL;105
17;20/4/2026 00:00;LAS VEGAS-AEC;DEPORTIVA;21
17;20/4/2026 00:00;LAS VEGAS-AEC;ESCOLAR;10
17;20/4/2026 00:00;LAS VEGAS-AEC;GOLOSINAS;15
17;20/4/2026 00:00;LAS VEGAS-AEC;HOGAR;55
17;20/4/2026 00:00;LAS VEGAS-AEC;INTERIOR DETALLE;132
17;20/4/2026 00:00;LAS VEGAS-AEC;JUGUETERIA;6
17;20/4/2026 00:00;LAS VEGAS-AEC;PACER;12
17;20/4/2026 00:00;LAS VEGAS-AEC;PROMOCION-PRODUCCION;3
17;20/4/2026 00:00;LAS VEGAS-AEC;ROPA;23
17;20/4/2026 00:00;LAS VEGAS-AEC;SUPERMERCADO;3
17;20/4/2026 00:00;LAS VEGAS-AEC;TECNOLOGIA;7
17;20/4/2026 00:00;LEPAERA-DS;ACCESORIOS;128
17;20/4/2026 00:00;LEPAERA-DS;BEBE;20
17;20/4/2026 00:00;LEPAERA-DS;BELLEZA;153
17;20/4/2026 00:00;LEPAERA-DS;CALZADO;22
17;20/4/2026 00:00;LEPAERA-DS;CALZADO PLASTICO;20
17;20/4/2026 00:00;LEPAERA-DS;CELEBRACIONES;21
17;20/4/2026 00:00;LEPAERA-DS;CUIDADO PERSONAL;214
17;20/4/2026 00:00;LEPAERA-DS;DEPORTIVA;25
17;20/4/2026 00:00;LEPAERA-DS;DS ACCESORIOS;1
17;20/4/2026 00:00;LEPAERA-DS;DS HOGAR;59
17;20/4/2026 00:00;LEPAERA-DS;DS INTERIOR;9
17;20/4/2026 00:00;LEPAERA-DS;DS ROPA;158
17;20/4/2026 00:00;LEPAERA-DS;DS VERANO;1
17;20/4/2026 00:00;LEPAERA-DS;ESCOLAR;18
17;20/4/2026 00:00;LEPAERA-DS;GOLOSINAS;10
17;20/4/2026 00:00;LEPAERA-DS;HOGAR;107
17;20/4/2026 00:00;LEPAERA-DS;INTERIOR DETALLE;188
17;20/4/2026 00:00;LEPAERA-DS;JUGUETERIA;19
17;20/4/2026 00:00;LEPAERA-DS;PASEO;1
17;20/4/2026 00:00;LEPAERA-DS;PROMOCION-PRODUCCION;7
17;20/4/2026 00:00;LEPAERA-DS;ROPA;36
17;20/4/2026 00:00;LEPAERA-DS;SUPERMERCADO;31
17;20/4/2026 00:00;LEPAERA-DS;TECNOLOGIA;7
17;20/4/2026 00:00;LEPAERA-DS;VERANO;2
17;20/4/2026 00:00;MARCALA-AEC;ACCESORIOS;78
17;20/4/2026 00:00;MARCALA-AEC;BEBE;10
17;20/4/2026 00:00;MARCALA-AEC;BELLEZA;111
17;20/4/2026 00:00;MARCALA-AEC;CALZADO;21
17;20/4/2026 00:00;MARCALA-AEC;CALZADO PLASTICO;14
17;20/4/2026 00:00;MARCALA-AEC;CELEBRACIONES;22
17;20/4/2026 00:00;MARCALA-AEC;CUIDADO PERSONAL;176
17;20/4/2026 00:00;MARCALA-AEC;DEPORTIVA;12
17;20/4/2026 00:00;MARCALA-AEC;ESCOLAR;9
17;20/4/2026 00:00;MARCALA-AEC;GOLOSINAS;24
17;20/4/2026 00:00;MARCALA-AEC;HOGAR;44
17;20/4/2026 00:00;MARCALA-AEC;INTERIOR DETALLE;196
17;20/4/2026 00:00;MARCALA-AEC;JUGUETERIA;8
17;20/4/2026 00:00;MARCALA-AEC;PACER;21
17;20/4/2026 00:00;MARCALA-AEC;PASEO;2
17;20/4/2026 00:00;MARCALA-AEC;ROPA;50
17;20/4/2026 00:00;MARCALA-AEC;SUPERMERCADO;20
17;20/4/2026 00:00;MARCALA-AEC;TECNOLOGIA;4
17;20/4/2026 00:00;MAYOREO CEIBA EDIFICIO-AEC;ACCESORIOS;192
17;20/4/2026 00:00;MAYOREO CEIBA EDIFICIO-AEC;BEBE;6
17;20/4/2026 00:00;MAYOREO CEIBA EDIFICIO-AEC;BELLEZA;210
17;20/4/2026 00:00;MAYOREO CEIBA EDIFICIO-AEC;CALZADO PLASTICO;78
17;20/4/2026 00:00;MAYOREO CEIBA EDIFICIO-AEC;CELEBRACIONES;180
17;20/4/2026 00:00;MAYOREO CEIBA EDIFICIO-AEC;CUIDADO PERSONAL;256
17;20/4/2026 00:00;MAYOREO CEIBA EDIFICIO-AEC;DEPORTIVA;12
17;20/4/2026 00:00;MAYOREO CEIBA EDIFICIO-AEC;ESCOLAR;3
17;20/4/2026 00:00;MAYOREO CEIBA EDIFICIO-AEC;HOGAR;155
17;20/4/2026 00:00;MAYOREO CEIBA EDIFICIO-AEC;INTERIOR DETALLE;1502
17;20/4/2026 00:00;MAYOREO CEIBA EDIFICIO-AEC;MERCADERIA DE CONSUMO;1
17;20/4/2026 00:00;MAYOREO CEIBA EDIFICIO-AEC;ROPA;6
17;20/4/2026 00:00;MAYOREO COMAYAGUELA  AEC;ACCESORIOS;42
17;20/4/2026 00:00;MAYOREO COMAYAGUELA  AEC;BEBE;18
17;20/4/2026 00:00;MAYOREO COMAYAGUELA  AEC;BELLEZA;105
17;20/4/2026 00:00;MAYOREO COMAYAGUELA  AEC;CALZADO;30
17;20/4/2026 00:00;MAYOREO COMAYAGUELA  AEC;CALZADO PLASTICO;30
17;20/4/2026 00:00;MAYOREO COMAYAGUELA  AEC;CELEBRACIONES;12
17;20/4/2026 00:00;MAYOREO COMAYAGUELA  AEC;CUIDADO PERSONAL;24
17;20/4/2026 00:00;MAYOREO COMAYAGUELA  AEC;DEPORTIVA;318
17;20/4/2026 00:00;MAYOREO COMAYAGUELA  AEC;ESCOLAR;12
17;20/4/2026 00:00;MAYOREO COMAYAGUELA  AEC;HOGAR;54
17;20/4/2026 00:00;MAYOREO COMAYAGUELA  AEC;INTERIOR DETALLE;848
17;20/4/2026 00:00;MAYOREO COMAYAGUELA  AEC;ROPA;240
17;20/4/2026 00:00;MAYOREO MEGACARPA-AEC;ACCESORIOS;117
17;20/4/2026 00:00;MAYOREO MEGACARPA-AEC;BELLEZA;165
17;20/4/2026 00:00;MAYOREO MEGACARPA-AEC;CALZADO;6
17;20/4/2026 00:00;MAYOREO MEGACARPA-AEC;CALZADO PLASTICO;72
17;20/4/2026 00:00;MAYOREO MEGACARPA-AEC;CELEBRACIONES;84
17;20/4/2026 00:00;MAYOREO MEGACARPA-AEC;CUIDADO PERSONAL;45
17;20/4/2026 00:00;MAYOREO MEGACARPA-AEC;DEPORTIVA;30
17;20/4/2026 00:00;MAYOREO MEGACARPA-AEC;HOGAR;468
17;20/4/2026 00:00;MAYOREO MEGACARPA-AEC;INTERIOR DETALLE;1256
17;20/4/2026 00:00;MAYOREO MEGACARPA-AEC;ROPA;54
17;20/4/2026 00:00;MAYOREO OLANCHITO-AEC;ACCESORIOS;24
17;20/4/2026 00:00;MAYOREO OLANCHITO-AEC;BELLEZA;24
17;20/4/2026 00:00;MAYOREO OLANCHITO-AEC;CALZADO;6
17;20/4/2026 00:00;MAYOREO OLANCHITO-AEC;CALZADO PLASTICO;18
17;20/4/2026 00:00;MAYOREO OLANCHITO-AEC;CELEBRACIONES;24
17;20/4/2026 00:00;MAYOREO OLANCHITO-AEC;CUIDADO PERSONAL;64
17;20/4/2026 00:00;MAYOREO OLANCHITO-AEC;DEPORTIVA;18
17;20/4/2026 00:00;MAYOREO OLANCHITO-AEC;ESCOLAR;4
17;20/4/2026 00:00;MAYOREO OLANCHITO-AEC;HOGAR;168
17;20/4/2026 00:00;MAYOREO OLANCHITO-AEC;INTERIOR DETALLE;635
17;20/4/2026 00:00;MAYOREO OLANCHITO-AEC;MERCADERIA DE CONSUMO;1
17;20/4/2026 00:00;MAYOREO OLANCHITO-AEC;PROMOCION-PRODUCCION;6
17;20/4/2026 00:00;MAYOREO PLAZA DEL SOL 2-AEC;ACCESORIOS;108
17;20/4/2026 00:00;MAYOREO PLAZA DEL SOL 2-AEC;BEBE;6
17;20/4/2026 00:00;MAYOREO PLAZA DEL SOL 2-AEC;BELLEZA;363
17;20/4/2026 00:00;MAYOREO PLAZA DEL SOL 2-AEC;CALZADO PLASTICO;60
17;20/4/2026 00:00;MAYOREO PLAZA DEL SOL 2-AEC;CELEBRACIONES;96
17;20/4/2026 00:00;MAYOREO PLAZA DEL SOL 2-AEC;CUIDADO PERSONAL;94
17;20/4/2026 00:00;MAYOREO PLAZA DEL SOL 2-AEC;DEPORTIVA;114
17;20/4/2026 00:00;MAYOREO PLAZA DEL SOL 2-AEC;HOGAR;258
17;20/4/2026 00:00;MAYOREO PLAZA DEL SOL 2-AEC;INTERIOR DETALLE;1238
17;20/4/2026 00:00;MAYOREO PLAZA DEL SOL 2-AEC;PACER;14
17;20/4/2026 00:00;MAYOREO PLAZA DEL SOL 2-AEC;ROPA;81
17;20/4/2026 00:00;MAYOREO PROGRESO #2 -AEC;ACCESORIOS;50
17;20/4/2026 00:00;MAYOREO PROGRESO #2 -AEC;BELLEZA;24
17;20/4/2026 00:00;MAYOREO PROGRESO #2 -AEC;CALZADO PLASTICO;59
17;20/4/2026 00:00;MAYOREO PROGRESO #2 -AEC;CELEBRACIONES;48
17;20/4/2026 00:00;MAYOREO PROGRESO #2 -AEC;CUIDADO PERSONAL;16
17;20/4/2026 00:00;MAYOREO PROGRESO #2 -AEC;DEPORTIVA;24
17;20/4/2026 00:00;MAYOREO PROGRESO #2 -AEC;HOGAR;208
