SEMANA;Fecha;Tipo Transferencia;Origen;Destino;Division; BULTOS; UNIDADES; BULTOS; UNIDADES
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;BELLEZA;;;1;378
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;CALZADO;;;2;24
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;CELEBRACIONES;;;1;3
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;CUIDADO PERSONAL;;;18;316
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;DEPORTIVA;;;1;24
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;ESCOLAR;;;1;37
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;GOLOSINAS;;;1;80
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;HOGAR;;;3;111
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;INTERIOR DETALLE;;;8;3,419
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;JUGUETERIA;;;2;129
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;PASEO;;;2;2
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;JESUS DE OTORO-AEC;ROPA;;;1;97
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;ACCESORIOS;;;1;33
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;CALZADO;;;3;36
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;CALZADO PLASTICO;;;1;119
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;CUIDADO PERSONAL;;;23;532
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;DEPORTIVA;;;1;12
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;HOGAR;;;14;151
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;JUGUETERIA;;;2;7
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;PASEO;;;6;6
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LA CEIBA-AEC;ROPA;;;2;168
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;ACCESORIOS;;;1;105
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;BELLEZA;;;2;363
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;CUIDADO PERSONAL;;;4;108
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;DEPORTIVA;;;1;12
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;ESCOLAR;;;1;36
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;HOGAR;;;2;3
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;INTERIOR DETALLE;;;5;1,791
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;JUGUETERIA;;;2;9
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;PASEO;;;3;3
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LA PAZ-AEC;ROPA;;;2;198
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;ACCESORIOS;;;1;348
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;BELLEZA;;;1;186
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;CUIDADO PERSONAL;;;12;238
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;GOLOSINAS;;;1;80
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;HOGAR;;;6;83
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;JUGUETERIA;;;2;5
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;LAS VEGAS-AEC;PASEO;;;1;1
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;ACCESORIOS;;;1;99
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;BELLEZA;;;1;3
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;CALZADO;;;3;36
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;CUIDADO PERSONAL;;;15;384
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;DEPORTIVA;;;1;12
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;ESCOLAR;;;1;48
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;GOLOSINAS;;;1;80
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;HOGAR;;;3;127
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;INTERIOR DETALLE;;;5;2,177
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;JUGUETERIA;;;1;8
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;PASEO;;;1;1
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MARCALA-AEC;ROPA;;;2;159
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;CALZADO;;;11;408
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;HOGAR;;;17;128
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;INTERIOR DETALLE;;;1;1
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO COMAYAGUELA AEC;ROPA;;;11;600
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO MEGACARPA-AEC;CALZADO;;;1;18
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO MEGACARPA-AEC;CALZADO PLASTICO;;;2;108
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO MEGACARPA-AEC;INTERIOR DETALLE;;;1;448
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO MEGACARPA-AEC;ROPA;;;2;60
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO OLANCHITO-AEC;CALZADO PLASTICO;;;2;204
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO OLANCHITO-AEC;CUIDADO PERSONAL;;;1;12
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO OLANCHITO-AEC;HOGAR;;;3;1,488
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO OLANCHITO-AEC;INTERIOR DETALLE;;;4;3,984
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;CALZADO PLASTICO;;;1;60
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;HOGAR;;;13;49
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;INTERIOR DETALLE;;;1;606
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;ROPA;;;5;200
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PLAZA DEL SOL 2-AEC;VERANO;;;1;12
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PROGRESO #2-AEC;CALZADO PLASTICO;;;2;180
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PROGRESO #2-AEC;HOGAR;;;1;6
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO PROGRESO #2-AEC;INTERIOR DETALLE;;;2;1,140
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;BELLEZA;;;1;216
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;CALZADO;;;6;150
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;CALZADO PLASTICO;;;1;60
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;CUIDADO PERSONAL;;;36;144
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;INTERIOR DETALLE;;;3;1,262
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;PACER;;;1;162
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MAYOREO SPS-AEC;ROPA;;;32;2,088
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;CALZADO;;;1;12
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;CELEBRACIONES;;;0;3
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;CUIDADO PERSONAL;;;13;253
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;DEPORTIVA;;;1;12
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;GOLOSINAS;;;1;80
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;HOGAR;;;2;132
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;JUGUETERIA;;;3;101
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;PASEO;;;1;1
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;ROPA;;;1;54
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MEGATIENDA-AEC;VERANO;;;0;3
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;CALZADO;;;1;6
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;HOGAR;;;1;1
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;PASEO;;;2;2
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #1-AEC;ROPA;;;1;102
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #2-AEC;CUIDADO PERSONAL;;;2;18
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #2-AEC;DEPORTIVA;;;1;6
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #2-AEC;HOGAR;;;3;102
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #2-AEC;ROPA;;;1;60
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;MORAZAN #2-AEC;VERANO;;;1;3
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;OLANCHITO-AEC;ACCESORIOS;;;1;27
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;OLANCHITO-AEC;CALZADO;;;3;25
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;OLANCHITO-AEC;CUIDADO PERSONAL;;;15;382
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;OLANCHITO-AEC;DEPORTIVA;;;1;6
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;OLANCHITO-AEC;HOGAR;;;21;368
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;OLANCHITO-AEC;JUGUETERIA;;;1;7
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;OLANCHITO-AEC;PASEO;;;1;2
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;OLANCHITO-AEC;ROPA;;;1;77
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;ACCESORIOS;;;1;87
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;BELLEZA;;;1;6
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;CALZADO;;;2;24
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;CUIDADO PERSONAL;;;20;440
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;DEPORTIVA;;;1;12
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;ESCOLAR;;;1;23
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;HOGAR;;;2;133
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;INTERIOR DETALLE;;;3;1,043
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;JUGUETERIA;;;1;2
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PEÑA BLANCA-AEC;ROPA;;;1;84
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;CALZADO;;;2;24
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;CALZADO PLASTICO;;;1;131
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;CUIDADO PERSONAL;;;19;514
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;HOGAR;;;1;1
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;JUGUETERIA;;;1;1
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;PASEO;;;1;1
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PROGRESO #1-AEC;ROPA;;;1;106
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;BELLEZA;;;1;3
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;CALZADO;;;2;24
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;CUIDADO PERSONAL;;;26;340
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;DEPORTIVA;;;1;6
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;HOGAR;;;5;186
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;JUGUETERIA;;;4;264
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;PASEO;;;2;2
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;ROPA;;;1;124
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;PUERTO CORTES-AEC;VERANO;;;1;3
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;ACCESORIOS;;;1;15
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;CALZADO;;;2;24
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;CUIDADO PERSONAL;;;17;471
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;DEPORTIVA;;;1;12
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;GOLOSINAS;;;1;80
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;HOGAR;;;2;116
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;JUGUETERIA;;;2;74
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SABA-AEC;ROPA;;;1;60
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN ESTEBAN -AEC;CUIDADO PERSONAL;;;19;315
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN ESTEBAN -AEC;DEPORTIVA;;;1;12
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN ESTEBAN -AEC;GOLOSINAS;;;1;80
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN ESTEBAN -AEC;HOGAR;;;3;171
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN ESTEBAN -AEC;JUGUETERIA;;;2;7
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN ESTEBAN -AEC;PASEO;;;3;4
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN ESTEBAN -AEC;ROPA;;;1;71
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN ESTEBAN -AEC;VERANO;;;1;3
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;CALZADO;;;2;24
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;CUIDADO PERSONAL;;;10;322
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;DEPORTIVA;;;1;12
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;GOLOSINAS;;;1;80
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;HOGAR;;;2;73
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;JUGUETERIA;;;2;5
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN JUAN-AEC;ROPA;;;1;84
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN LORENZO-AEC;ACCESORIOS;;;1;9
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN LORENZO-AEC;CALZADO;;;2;30
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN LORENZO-AEC;CUIDADO PERSONAL;;;22;481
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN LORENZO-AEC;HOGAR;;;5;201
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN LORENZO-AEC;JUGUETERIA;;;1;12
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN LORENZO-AEC;PASEO;;;4;4
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN LORENZO-AEC;ROPA;;;1;67
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN MARCOS-AEC;CUIDADO PERSONAL;;;18;383
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN MARCOS-AEC;GOLOSINAS;;;1;80
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN MARCOS-AEC;HOGAR;;;1;77
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN MARCOS-AEC;JUGUETERIA;;;1;2
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN MARCOS-AEC;ROPA;;;1;78
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN PEDRO SULA-AEC;BELLEZA;;;1;168
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN PEDRO SULA-AEC;CUIDADO PERSONAL;;;19;372
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN PEDRO SULA-AEC;DEPORTIVA;;;2;12
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN PEDRO SULA-AEC;HOGAR;;;15;240
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN PEDRO SULA-AEC;JUGUETERIA;;;2;134
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN PEDRO SULA-AEC;ROPA;;;2;209
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SAN PEDRO SULA-AEC;VERANO;;;1;3
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;ACCESORIOS;;;1;745
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;BELLEZA;;;1;331
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;CALZADO;;;2;18
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;CALZADO PLASTICO;;;1;163
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;CELEBRACIONES;;;1;5
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;CUIDADO PERSONAL;;;30;672
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;DEPORTIVA;;;1;12
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;HOGAR;;;7;358
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;JUGUETERIA;;;3;74
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;PASEO;;;3;3
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA BARBARA-AEC;ROPA;;;1;101
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;ACCESORIOS;;;2;153
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;CALZADO;;;2;24
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;CUIDADO PERSONAL;;;16;318
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;DEPORTIVA;;;1;12
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;ESCOLAR;;;1;12
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;HOGAR;;;3;106
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;JUGUETERIA;;;1;2
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;PASEO;;;1;1
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA CRUZ-AEC;ROPA;;;2;150
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA ROSA-AEC;BELLEZA;;;1;168
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA ROSA-AEC;CUIDADO PERSONAL;;;19;545
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA ROSA-AEC;DEPORTIVA;;;1;6
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA ROSA-AEC;HOGAR;;;1;103
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA ROSA-AEC;JUGUETERIA;;;3;123
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SANTA ROSA-AEC;ROPA;;;1;82
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;ACCESORIOS;;;1;109
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;BELLEZA;;;1;6
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;CALZADO;;;1;12
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;CUIDADO PERSONAL;;;31;695
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;DEPORTIVA;;;1;66
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;ESCOLAR;;;1;108
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;HOGAR;;;1;90
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;INTERIOR DETALLE;;;8;4,026
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;JUGUETERIA;;;3;136
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;PASEO;;;2;2
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SIGUATEPEQUE-AEC;ROPA;;;1;83
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SONAGUERA-AEC;CUIDADO PERSONAL;;;7;207
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SONAGUERA-AEC;DEPORTIVA;;;1;12
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SONAGUERA-AEC;HOGAR;;;4;205
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SONAGUERA-AEC;JUGUETERIA;;;1;2
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SONAGUERA-AEC;PASEO;;;1;1
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SONAGUERA-AEC;ROPA;;;1;72
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SPS TERMINAL-AEC;BEBE;;;1;3
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SPS TERMINAL-AEC;CALZADO;;;4;48
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SPS TERMINAL-AEC;CELEBRACIONES;;;1;3
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SPS TERMINAL-AEC;CUIDADO PERSONAL;;;26;341
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SPS TERMINAL-AEC;DEPORTIVA;;;1;6
15;11/4/2025;TRASFERENCIAS AEC;MEGABODEGA AEC;SPS TERMINAL-AEC;HOGAR;;;4;197
